date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2026-01-05,sh.515960,0.825,0.854,0.825,0.854,0.825,7670100,6474024.0,3.5152,3.092883,,
2026-01-06,sh.515960,0.858,0.863,0.853,0.863,0.854,9473200,8137975.0,1.0539,3.835429,,
2026-01-07,sh.515960,0.862,0.871,0.862,0.866,0.863,5703500,4943552.0,0.3476,2.309185,,
2026-01-08,sh.515960,0.868,0.871,0.863,0.868,0.866,2683600,2327803.0,0.2309,1.086513,,
2026-01-09,sh.515960,0.866,0.878,0.866,0.877,0.868,4586100,3999254.0,1.0369,1.856782,,
2026-01-12,sh.515960,0.877,0.885,0.872,0.878,0.877,2688900,2358785.0,0.114,1.088659,,
2026-01-13,sh.515960,0.878,0.902,0.878,0.894,0.878,6384700,5697521.0,1.8223,2.595492,,
2026-01-14,sh.515960,0.896,0.9,0.874,0.884,0.894,5340600,4760755.0,-1.1186,2.171047,,
2026-01-15,sh.515960,0.88,0.888,0.875,0.878,0.884,3687500,3250766.0,-0.6787,1.499033,,
2026-01-16,sh.515960,0.881,0.882,0.868,0.869,0.878,3987300,3486871.0,-1.0251,1.620907,,
2026-01-19,sh.515960,0.87,0.874,0.865,0.867,0.869,1408000,1224156.0,-0.2301,0.572377,,
2026-01-20,sh.515960,0.869,0.869,0.859,0.864,0.867,3979100,3430427.0,-0.346,1.617574,,
2026-01-21,sh.515960,0.864,0.87,0.861,0.862,0.864,6176700,5334076.0,-0.2315,2.510936,,
2026-01-22,sh.515960,0.862,0.863,0.856,0.857,0.862,3844000,3300108.0,-0.58,1.556326,,
2026-01-23,sh.515960,0.856,0.866,0.856,0.865,0.857,6933500,5991102.0,0.9335,2.807177,,
2026-01-26,sh.515960,0.863,0.867,0.853,0.866,0.865,2440800,2095522.0,0.1156,0.988211,,
2026-01-27,sh.515960,0.866,0.872,0.845,0.855,0.866,3061100,2607080.0,-1.2702,1.239352,,
2026-01-28,sh.515960,0.854,0.854,0.842,0.843,0.855,3992400,3379155.0,-1.4035,1.616409,,
2026-01-29,sh.515960,0.84,0.851,0.838,0.849,0.843,5482600,4631480.0,0.7117,2.201919,,
2026-01-30,sh.515960,0.854,0.855,0.836,0.839,0.849,4792700,4055257.0,-1.1779,1.917142,,
2026-02-02,sh.515960,0.838,0.84,0.818,0.82,0.839,10347200,8567738.0,-2.2646,4.172394,,
2026-02-03,sh.515960,0.828,0.832,0.819,0.832,0.82,7868000,6499228.0,1.4634,3.172684,,
2026-02-04,sh.515960,0.828,0.842,0.828,0.84,0.832,9944900,8320104.0,0.9615,4.010171,,
2026-02-05,sh.515960,0.832,0.848,0.832,0.845,0.84,6252500,5284072.0,0.5952,2.521252,,
2026-02-06,sh.515960,0.84,0.851,0.84,0.844,0.845,4570700,3866244.0,-0.1183,1.843084,,
2026-02-09,sh.515960,0.844,0.847,0.843,0.847,0.844,6082100,5141145.0,0.3555,2.45254,,
2026-02-10,sh.515960,0.843,0.857,0.843,0.854,0.847,7330100,6255729.0,0.8264,2.955782,,
2026-02-11,sh.515960,0.855,0.859,0.853,0.854,0.854,3140900,2686222.0,0.0,1.266533,,
2026-02-12,sh.515960,0.85,0.856,0.85,0.85,0.854,2251800,1919508.0,-0.4684,0.908014,,
2026-02-13,sh.515960,0.847,0.851,0.839,0.839,0.85,2078800,1755926.0,-1.2941,0.838253,,
2026-02-24,sh.515960,0.841,0.844,0.839,0.841,0.839,2897900,2439614.0,0.2384,1.168546,,
2026-02-25,sh.515960,0.84,0.848,0.84,0.846,0.841,1896100,1601945.0,0.5945,0.764581,,
2026-02-26,sh.515960,0.845,0.846,0.837,0.839,0.846,2267800,1910566.0,-0.8274,0.914465,,
2026-02-27,sh.515960,0.839,0.841,0.837,0.84,0.839,3896500,3268988.0,0.1192,1.571221,,
2026-03-02,sh.515960,0.837,0.837,0.82,0.825,0.84,5273700,4369807.0,-1.7857,2.126561,,
2026-03-03,sh.515960,0.823,0.831,0.81,0.812,0.825,8445700,6915615.0,-1.5758,3.433324,,
2026-03-04,sh.515960,0.812,0.813,0.799,0.801,0.812,4251400,3431845.0,-1.3547,1.71433,,
2026-03-05,sh.515960,0.802,0.811,0.802,0.805,0.801,5103600,4115845.0,0.4994,2.049705,,
2026-03-06,sh.515960,0.81,0.824,0.81,0.824,0.805,4954200,4058338.0,2.3602,1.989703,,
2026-03-09,sh.515960,0.812,0.817,0.804,0.813,0.824,4083300,3309562.0,-1.335,1.639933,,
2026-03-10,sh.515960,0.817,0.829,0.817,0.828,0.813,8339300,6883410.0,1.845,3.335828,,
