date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2020-01-02,sz.002062,3.15990312,3.17775568,3.15097684,3.1688294,3.13312428,3488251,12373047.39,1.1396,0.3635,12.61927,1.255005
2020-01-03,sz.002062,3.15097684,3.2134608,3.15097684,3.15990312,3.1688294,2700320,9585586.11,-0.2817,0.2814,12.583723,1.251469
2020-01-06,sz.002062,3.124198,3.18668196,3.11527172,3.1688294,3.15990312,3003149,10633800.05,0.2825,0.313,12.61927,1.255005
2020-01-07,sz.002062,3.15990312,3.29379732,3.15990312,3.26701848,3.1688294,8168588,29561839.57,3.0986,0.8513,13.01029,1.293892
2020-01-08,sz.002062,3.24916592,3.24916592,3.1688294,3.17775568,3.26701848,7266960,26038192.8,-2.7322,0.7573,12.654817,1.25854
2020-01-09,sz.002062,3.19560824,3.22238708,3.18668196,3.2134608,3.17775568,2858741,10270759.83,1.1236,0.2979,12.797006,1.272681
2020-01-10,sz.002062,3.24023964,3.24023964,3.19560824,3.20453452,3.2134608,2593579,9339506.4,-0.2778,0.2703,12.761459,1.269146
2020-01-13,sz.002062,3.20453452,3.2134608,3.1688294,3.2134608,3.20453452,2249231,8039500.68,0.2786,0.2344,12.797006,1.272681
2020-01-14,sz.002062,3.2134608,3.24023964,3.19560824,3.19560824,3.2134608,2322100,8373857.0,-0.5556,0.242,12.725912,1.26561
2020-01-15,sz.002062,3.17775568,3.20453452,3.15097684,3.18668196,3.19560824,1681720,5982309.2,-0.2793,0.1753,12.690365,1.262075
2020-01-16,sz.002062,3.17775568,3.20453452,3.14205056,3.15097684,3.18668196,2312540,8202664.0,-1.1204,0.241,12.548176,1.247934
2020-01-17,sz.002062,3.1688294,3.17775568,3.14205056,3.15990312,3.15097684,1385300,4897486.0,0.2833,0.1444,12.583723,1.251469
2020-01-20,sz.002062,3.1688294,3.17775568,3.11527172,3.17775568,3.15990312,1783534,6310144.9,0.565,0.1859,12.654817,1.25854
2020-01-21,sz.002062,3.19560824,3.20453452,3.1688294,3.1688294,3.17775568,2913060,10395980.6,-0.2809,0.3036,12.61927,1.255005
2020-01-22,sz.002062,3.19560824,3.19560824,3.11527172,3.17775568,3.1688294,2059070,7281082.7,0.2817,0.2146,12.654817,1.25854
2020-01-23,sz.002062,3.15097684,3.17775568,3.10634544,3.13312428,3.17775568,2730880,9584085.2,-1.4045,0.2846,12.477081,1.240864
2020-02-03,sz.002062,2.82070448,2.92781984,2.82070448,2.83855704,3.13312428,8584600,27195941.06,-9.4017,0.8946,11.304022,1.124201
2020-02-04,sz.002062,2.82963076,2.89211472,2.74036796,2.88318844,2.83855704,3906218,12529273.84,1.5723,0.4071,11.481759,1.141877
2020-02-05,sz.002062,2.88318844,2.93674612,2.83855704,2.92781984,2.88318844,4605045,14961730.9,1.548,0.4799,11.659495,1.159554
2020-02-06,sz.002062,2.93674612,2.97245124,2.89211472,2.93674612,2.92781984,4561673,15004550.88,0.3049,0.4754,11.695042,1.163089
2020-02-07,sz.002062,2.92781984,2.96352496,2.901041,2.95459868,2.93674612,3656303,12039756.78,0.6079,0.381,11.766136,1.170159
2020-02-10,sz.002062,2.9456724,2.99923008,2.91889356,2.96352496,2.95459868,3036916,10069486.21,0.3021,0.3165,11.801684,1.173695
2020-02-11,sz.002062,2.96352496,2.98137752,2.93674612,2.95459868,2.96352496,3123344,10337031.14,-0.3012,0.3255,11.766136,1.170159
2020-02-12,sz.002062,2.95459868,2.98137752,2.93674612,2.97245124,2.95459868,2638954,8743012.08,0.6042,0.275,11.837231,1.17723
2020-02-13,sz.002062,2.97245124,2.97245124,2.93674612,2.93674612,2.97245124,2232625,7377529.45,-1.2012,0.2327,11.695042,1.163089
2020-02-14,sz.002062,2.93674612,2.96352496,2.91889356,2.95459868,2.93674612,2961325,9760991.8,0.6079,0.3086,11.766136,1.170159
2020-02-17,sz.002062,2.95459868,3.00815636,2.95459868,3.00815636,2.95459868,3014373,10074932.2,1.8127,0.3141,11.97942,1.191371
2020-02-18,sz.002062,3.00815636,3.02600892,2.98137752,3.01708264,3.00815636,2975267,10003038.67,0.2967,0.3101,12.014967,1.194906
2020-02-19,sz.002062,3.00815636,3.06171404,2.9903038,3.05278776,3.01708264,3950414,13451196.04,1.1834,0.4117,12.157156,1.209047
2020-02-20,sz.002062,3.08849288,3.08849288,3.02600892,3.07064032,3.05278776,4733558,16184157.98,0.5848,0.4933,12.228251,1.216117
2020-02-21,sz.002062,3.05278776,3.09741916,3.05278776,3.09741916,3.07064032,4864630,16743362.3,0.8721,0.5069,12.334892,1.226723
2020-02-24,sz.002062,3.0795666,3.13312428,3.07064032,3.11527172,3.09741916,3737243,13030488.63,0.5764,0.3895,12.405987,1.233793
2020-02-25,sz.002062,3.0795666,3.0795666,3.00815636,3.04386148,3.11527172,4920620,16741383.36,-2.2923,0.5128,12.121609,1.205512
2020-02-26,sz.002062,3.0349352,3.347355,2.9903038,3.347355,3.04386148,20264788,74904288.05,9.9707,2.1118,13.330215,1.325709
2020-02-27,sz.002062,3.68655364,3.68655364,3.68655364,3.68655364,3.347355,10501515,43371256.95,10.1333,1.0944,14.68101,1.460048
2020-02-28,sz.002062,3.54373316,4.05253112,3.49017548,4.05253112,3.68655364,64825177,286991404.51,9.9274,6.7555,16.138447,1.604992
2020-03-02,sz.002062,4.45421372,4.45421372,4.45421372,4.45421372,4.05253112,4679570,23351054.3,9.9119,0.4877,17.738073,1.764077
2020-03-03,sz.002062,4.90052772,4.90052772,4.90052772,4.90052772,4.45421372,2493886,13691434.14,10.02,0.2599,19.515435,1.940838
2020-03-04,sz.002062,5.39147312,5.39147312,5.39147312,5.39147312,4.90052772,38995266,235531406.64,10.0182,4.0637,21.470533,2.135276
2020-03-05,sz.002062,5.92704992,5.92704992,5.92704992,5.92704992,5.39147312,50779837,337178117.68,9.9338,5.2918,23.603367,2.347389
2020-03-06,sz.002062,6.2930274,6.5161844,6.27517484,6.5161844,5.92704992,287526704,2086965084.45,9.9398,29.9635,25.949485,2.580714
2020-03-09,sz.002062,5.86456596,6.34658508,5.86456596,5.86456596,6.5161844,214692219,1449444068.26,-10.0,22.3733,23.354537,2.322642
2020-03-10,sz.002062,5.6681878,5.802082,5.27543148,5.37362056,5.86456596,210098788,1271892088.75,-8.3714,21.8946,21.399439,2.128205
2020-03-11,sz.002062,5.2665052,5.79315572,5.2665052,5.48073592,5.37362056,198757393,1224192508.15,1.9934,20.7127,21.826005,2.170628
2020-03-12,sz.002062,5.14153728,5.37362056,4.93623284,5.20402124,5.48073592,142106085,819238264.09,-5.0489,14.809,20.724041,2.061036
2020-03-13,sz.002062,4.9540854,5.10583216,4.73985468,4.85589632,5.20402124,119529895,660524565.91,-6.6895,12.4563,19.337699,1.923162
2020-03-16,sz.002062,4.91838028,5.32898916,4.84697004,4.88267516,4.85589632,154164907,874024548.09,0.5515,16.0657,19.44434,1.933768
2020-03-17,sz.002062,5.19509496,5.37362056,4.62381304,4.75770724,4.88267516,134317298,755906208.85,-2.5594,13.9974,18.946679,1.884275
2020-03-18,sz.002062,4.7309284,5.23080008,4.7309284,5.0433482,4.75770724,185429721,1057566217.16,6.0038,19.2561,20.084191,1.997402
