date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2020-01-02,sh.600150,21.48018875,21.81443425,21.4113735,21.73578825,21.391712,11085969.0,243899299.0,1.6085,0.8044,110.466045,2.021634
2020-01-03,sh.600150,21.7259575,21.91274175,21.4900195,21.745619,21.73578825,10882575.0,240381150.0,0.0452,0.7897,110.516007,2.022548
2020-01-06,sh.600150,21.9225725,22.41411,21.87341875,22.138849,21.745619,16058088.0,362531145.0,1.8083,1.1652,112.514488,2.059123
2020-01-07,sh.600150,22.138849,22.5124175,21.97172625,22.217495,22.138849,10980958.0,248015231.0,0.3552,0.7968,112.914184,2.066437
2020-01-08,sh.600150,22.3158025,24.0853375,22.14867975,23.6921075,22.217495,34537429.0,805846678.0,6.6372,2.5061,120.408488,2.20359
2020-01-09,sh.600150,22.81717075,23.397185,22.62055575,23.01378575,23.6921075,20698636.0,484352716.0,-2.8631,1.5019,116.961108,2.1405
2020-01-10,sh.600150,23.01378575,23.01378575,23.01378575,23.01378575,23.01378575,0.0,0.0,0.0,,116.961108,2.1405
2020-01-13,sh.600150,23.01378575,23.7314305,22.41411,22.62055575,23.01378575,19328855.0,449766369.0,-1.7087,1.4026,114.962627,2.103926
2020-01-14,sh.600150,22.64021725,22.69920175,22.060203,22.26664875,22.62055575,14738279.0,333380193.0,-1.5645,1.0695,113.163994,2.071009
2020-01-15,sh.600150,22.217495,22.217495,21.7652805,21.79477275,22.26664875,10076643.0,224306634.0,-2.1192,0.7312,110.765817,2.02712
2020-01-16,sh.600150,21.79477275,22.20766425,21.79477275,22.02088,21.79477275,12058259.0,270763412.0,1.0374,0.875,111.914943,2.04815
2020-01-17,sh.600150,22.01104925,22.08969525,21.67680375,21.71612675,22.02088,7142229.0,158586545.0,-1.3839,0.5183,110.36612,2.019805
2020-01-20,sh.600150,21.71612675,21.9618955,21.63748075,21.902911,21.71612675,5973013.0,132806301.0,0.8601,0.4334,111.315399,2.037178
2020-01-21,sh.600150,21.902911,21.902911,21.36221975,21.42120425,21.902911,9628713.0,210466008.0,-2.1993,0.6987,108.86726,1.992375
2020-01-22,sh.600150,21.3720505,21.69646525,20.7428825,21.55883475,21.42120425,10519788.0,226990377.0,0.6425,0.7633,109.566728,2.005176
2020-01-23,sh.600150,21.4113735,21.89308025,20.89034375,21.04763575,21.55883475,10510192.0,228729491.0,-2.3712,0.7626,106.968703,1.957629
2020-02-03,sh.600150,18.94385525,18.94385525,18.94385525,18.94385525,21.04763575,3099100.0,59719657.0,-9.9953,0.2249,96.276829,1.761958
2020-02-04,sh.600150,17.0465205,18.3441795,17.0465205,17.8723035,18.94385525,22441760.0,405454766.0,-5.6565,1.6284,90.830967,1.662293
2020-02-05,sh.600150,17.98044175,18.78656325,17.98044175,18.442487,17.8723035,13769547.0,258458266.0,3.1903,0.9992,93.728765,1.715326
2020-02-06,sh.600150,18.47197925,18.90453225,18.17705675,18.6980865,18.442487,11853990.0,224933023.0,1.3859,0.8602,95.027778,1.739099
2020-02-07,sh.600150,18.717748,18.90453225,18.3835025,18.72757875,18.6980865,11184645.0,211484035.0,0.1577,0.8116,95.177664,1.741842
2020-02-10,sh.600150,18.58994825,19.14047025,18.48181,18.993009,18.72757875,10533227.0,202079372.0,1.4173,0.7643,96.526639,1.76653
2020-02-11,sh.600150,18.953686,19.2879315,18.88487075,19.00283975,18.993009,9341372.0,181489274.0,0.0518,0.6778,96.576601,1.767444
2020-02-12,sh.600150,18.96351675,19.1306395,18.835717,19.06182425,19.00283975,8167581.0,157719271.0,0.3104,0.5927,96.876373,1.77293
2020-02-13,sh.600150,18.9340245,19.2879315,18.70791725,18.70791725,19.06182425,10521002.0,202583420.0,-1.8566,0.7634,95.07774,1.740013
2020-02-14,sh.600150,18.84554775,18.84554775,18.521133,18.717748,18.70791725,8174950.0,155117825.0,0.0525,0.5932,95.127702,1.740928
2020-02-17,sh.600150,18.717748,19.858115,18.70791725,19.74997675,18.717748,18429119.0,365131634.0,5.5147,1.3373,100.373715,1.836935
2020-02-18,sh.600150,19.858115,20.47745225,19.80896125,20.06456075,19.74997675,17140572.0,351126317.0,1.5928,1.2438,101.9725,1.866194
2020-02-19,sh.600150,20.08422225,20.094053,19.6025155,19.740146,20.06456075,11273012.0,227417199.0,-1.6169,0.818,101.9725,1.866194
2020-02-20,sh.600150,19.7598075,20.00557625,19.5631925,19.92693025,19.740146,11141129.0,224064752.0,0.9462,0.8084,101.273031,1.853393
2020-02-21,sh.600150,19.936761,20.212022,19.858115,20.133376,19.92693025,14967039.0,305219230.0,1.036,1.086,102.322234,1.872595
2020-02-24,sh.600150,20.05473,20.212022,19.74997675,20.08422225,20.133376,13240376.0,268995270.0,-0.2441,0.9608,102.072424,1.868023
2020-02-25,sh.600150,19.65166925,19.779469,18.993009,19.5631925,20.08422225,19864508.0,393483680.0,-2.5942,1.4414,99.424436,1.819562
2020-02-26,sh.600150,20.212022,21.51951175,20.212022,21.51951175,19.5631925,60782916.0,1311003574.0,10.0,4.4106,109.36688,2.001518
2020-02-27,sh.600150,21.51951175,21.51951175,20.1137145,20.3103295,21.51951175,50525119.0,1054990999.0,-5.619,3.6662,103.22155,1.889053
2020-02-28,sh.600150,19.5238695,19.740146,18.87504,18.92419375,20.3103295,29603080.0,582020448.0,-6.8248,2.1481,96.176904,1.760129
2020-03-02,sh.600150,18.92419375,19.6025155,18.92419375,19.464885,18.92419375,15724008.0,310161719.0,2.8571,1.141,98.924816,1.810419
2020-03-03,sh.600150,19.7204845,20.1137145,19.3665775,19.543531,19.464885,18647747.0,374343702.0,0.404,1.3531,99.324512,1.817733
2020-03-04,sh.600150,19.4059005,19.61234625,19.150301,19.49437725,19.543531,12938667.0,254743769.0,-0.2515,0.9389,99.074702,1.813162
2020-03-05,sh.600150,19.59268475,20.0350685,19.425562,19.88760725,19.49437725,19722143.0,396027012.0,2.0171,1.4311,101.073183,1.849736
2020-03-06,sh.600150,19.6615,19.6615,19.464885,19.55336175,19.88760725,13009742.0,258622507.0,-1.6807,0.944,99.374474,1.818648
2020-03-09,sh.600150,19.23877775,19.23877775,18.78656325,18.80622475,19.55336175,14833570.0,286347668.0,-3.821,1.0764,95.57736,1.749157
2020-03-10,sh.600150,18.35401025,19.16013175,18.35401025,19.04216275,18.80622475,12166151.0,232917093.0,1.2546,0.8828,96.776449,1.771101
2020-03-11,sh.600150,19.14047025,19.5631925,19.032332,19.06182425,19.04216275,12970433.0,254789522.0,0.1032,0.9412,96.876373,1.77293
2020-03-12,sh.600150,18.7374095,18.757071,18.48181,18.55062525,19.06182425,12374026.0,233997979.0,-2.6818,0.8979,94.278347,1.725384
2020-03-13,sh.600150,17.8329805,18.3835025,17.4004275,18.17705675,18.55062525,14081745.0,255638288.0,-2.0138,1.0218,92.37979,1.690638
2020-03-16,sh.600150,18.560456,18.64893275,17.498735,17.577381,18.17705675,11439436.0,209278020.0,-3.2991,0.8301,89.332107,1.634863
2020-03-17,sh.600150,17.498735,17.891965,16.9678745,17.44958125,17.577381,10614961.0,187693366.0,-0.7271,0.7703,88.6826,1.622976
2020-03-18,sh.600150,17.6756885,17.80348825,17.2038125,17.2038125,17.44958125,8734878.0,155868895.0,-1.4085,0.6338,87.433549,1.600117
2020-03-19,sh.600150,17.2824585,17.58721175,16.8892285,17.44958125,17.2038125,11719616.0,205797208.0,1.4286,0.8504,88.6826,1.622976
2020-03-20,sh.600150,17.5970425,18.03942625,17.54788875,17.92145725,17.44958125,11174747.0,202441247.0,2.7042,0.8109,91.080778,1.666865
2020-03-23,sh.600150,17.50856575,17.6756885,17.184151,17.30212,17.92145725,8156305.0,144832949.0,-3.4558,0.5918,87.93317,1.609261
2020-03-24,sh.600150,17.5183965,17.72484225,17.2431355,17.5577195,17.30212,7020658.0,125110431.0,1.4773,0.5094,89.232183,1.633034
2020-03-25,sh.600150,18.01976475,18.08858,17.74450375,17.82314975,17.5577195,7961876.0,144697212.0,1.5117,0.5777,90.581157,1.657722
2020-03-26,sh.600150,17.82314975,17.84281125,17.538058,17.5970425,17.82314975,5818264.0,104534795.0,-1.2686,0.4222,89.432031,1.636692
2020-03-27,sh.600150,17.7150115,17.8723035,17.56755025,17.616704,17.5970425,5930978.0,106850625.0,0.1117,0.4304,89.531955,1.63852
2020-03-30,sh.600150,17.37093525,18.835717,16.95804375,18.285195,17.616704,21203953.0,390824552.0,3.7946,1.5386,92.929373,1.700696
2020-03-31,sh.600150,17.9902725,18.678425,17.98044175,18.11807225,18.285195,16940677.0,316329087.0,-0.914,1.2293,92.080018,1.685152
2020-04-01,sh.600150,18.03942625,18.363841,17.7936575,17.84281125,18.11807225,8975773.0,164493567.0,-1.5193,0.6513,277.809723,5.084183
2020-04-02,sh.600150,17.80348825,18.23604125,17.7150115,18.167226,17.84281125,8826772.0,162269287.0,1.8182,0.6405,282.860809,5.176623
2020-04-03,sh.600150,18.19671825,18.5014715,18.03942625,18.03942625,18.167226,7975874.0,147676148.0,-0.7035,0.5788,280.870987,5.140207
2020-04-07,sh.600150,18.19671825,18.5801175,18.19671825,18.3835025,18.03942625,9168692.0,171577220.0,1.9074,0.6653,286.2282,5.238249
2020-04-08,sh.600150,18.25570275,18.914363,18.19671825,18.70791725,18.3835025,15325912.0,290767802.0,1.7647,1.1121,291.279286,5.330689
2020-04-09,sh.600150,18.7374095,18.90453225,18.5014715,18.7374095,18.70791725,11010640.0,209312393.0,0.1576,0.799,291.738475,5.339093
2020-04-10,sh.600150,18.62927125,18.835717,18.403164,18.45231775,18.7374095,7255487.0,137043753.0,-1.5215,0.5265,287.299642,5.257858
2020-04-13,sh.600150,18.245872,18.560456,18.15739525,18.3441795,18.45231775,5754751.0,107307442.0,-0.586,0.4176,285.615947,5.227045
2020-04-14,sh.600150,18.3441795,18.47197925,18.1868875,18.4228255,18.3441795,5977768.0,111509443.0,0.4287,0.4338,286.840453,5.249454
2020-04-15,sh.600150,18.45231775,18.45231775,18.245872,18.25570275,18.4228255,5231700.0,97470809.0,-0.9072,0.3796,284.238378,5.201834
2020-04-16,sh.600150,18.25570275,18.5801175,18.127903,18.41299475,18.25570275,7053586.0,131879948.0,0.8616,0.5118,286.687389,5.246653
2020-04-17,sh.600150,18.51130225,18.560456,18.19671825,18.2262105,18.41299475,6047207.0,112795634.0,-1.0144,0.4388,283.779188,5.19343
2020-04-20,sh.600150,18.23604125,18.39333325,18.15739525,18.3441795,18.2262105,5207121.0,96827795.0,0.6472,0.3778,194.640982,5.11054
2020-04-21,sh.600150,18.47197925,18.72757875,18.285195,18.48181,18.3441795,9257089.0,173927295.0,0.7503,0.6717,196.101311,5.148883
2020-04-22,sh.600150,18.35401025,19.740146,18.13773375,19.12080875,18.48181,23508813.0,453528942.0,3.4575,1.7059,202.88141,5.326903
2020-04-23,sh.600150,19.6615,19.94659175,19.31742375,19.464885,19.12080875,35121686.0,700934928.0,1.7995,2.5485,206.532232,5.42276
2020-04-24,sh.600150,19.5631925,19.5631925,18.5801175,18.914363,19.464885,19464033.0,376285608.0,-2.8283,1.4124,200.690917,5.269389
2020-04-27,sh.600150,18.78656325,18.87504,18.39333325,18.403164,18.914363,8966009.0,169807892.0,-2.7027,0.6506,195.266838,5.126973
2020-04-28,sh.600150,18.4228255,18.45231775,17.72484225,17.931288,18.403164,9491094.0,173633981.0,-2.5641,0.6887,190.259996,4.995512
2020-04-29,sh.600150,17.852642,18.2655335,17.80348825,17.970611,17.931288,5961937.0,109534372.0,0.2193,0.4326,190.677233,5.006467
2020-04-30,sh.600150,18.206549,18.6194405,18.07874925,18.37367175,17.970611,11171854.0,208786644.0,2.2429,0.8107,-75.684518,1.871437
2020-05-06,sh.600150,18.167226,18.53096375,18.08858,18.47197925,18.37367175,8322034.0,155456528.0,0.535,0.6039,-76.089465,1.881451
2020-05-07,sh.600150,18.47197925,18.64893275,18.3441795,18.3835025,18.47197925,7809706.0,146716483.0,-0.479,0.5667,-75.725013,1.872439
2020-05-08,sh.600150,18.324518,18.82588625,18.324518,18.560456,18.3835025,8388153.0,158269633.0,0.9626,0.6087,-76.453917,1.890462
2020-05-11,sh.600150,18.53096375,18.914363,18.51130225,18.82588625,18.560456,11214901.0,213947392.0,1.4301,0.8138,-77.547272,1.917497
2020-05-12,sh.600150,18.90453225,19.1699625,18.62927125,18.914363,18.82588625,11202413.0,215538348.0,0.47,0.8129,-77.911724,1.926509
2020-05-13,sh.600150,18.678425,18.6980865,18.39333325,18.45231775,18.914363,10165709.0,191661162.0,-2.4428,0.7377,-76.008475,1.879448
2020-05-14,sh.600150,18.3835025,18.72757875,18.19671825,18.48181,18.45231775,9010204.0,169349405.0,0.1598,0.6538,-76.129959,1.882452
2020-05-15,sh.600150,18.48181,18.66859425,18.4228255,18.5014715,18.48181,7027499.0,132690544.0,0.1064,0.5099,-76.210949,1.884454
2020-05-18,sh.600150,18.4621485,19.25843925,18.39333325,18.953686,18.5014715,16654845.0,319817863.0,2.4442,1.2085,-78.073703,1.930514
2020-05-19,sh.600150,18.84554775,18.87504,18.60960975,18.72757875,18.953686,9004747.0,171450486.0,-1.193,0.6534,-77.142326,1.907484
2020-05-20,sh.600150,18.72757875,18.8160555,18.285195,18.29502575,18.72757875,9058275.0,170318714.0,-2.3097,0.6573,-75.360561,1.863427
2020-05-21,sh.600150,18.29502575,18.363841,17.94111875,18.03942625,18.29502575,6959196.0,128341410.0,-1.3971,0.505,-74.3077,1.837393
2020-05-22,sh.600150,18.03942625,18.19671825,17.734673,17.82314975,18.03942625,5299131.0,96825747.0,-1.1989,0.3845,-73.416817,1.815364
2020-05-25,sh.600150,17.80348825,17.9902725,17.7936575,17.86247275,17.82314975,3505652.0,63742654.0,0.2206,0.2544,-73.578796,1.81937
2020-05-26,sh.600150,17.94111875,18.0295955,17.88213425,17.98044175,17.86247275,4251085.0,77676256.0,0.6604,0.3085,-74.064732,1.831385
2020-05-27,sh.600150,18.09841075,18.15739525,17.94111875,17.98044175,17.98044175,7530713.0,138171458.0,0.0,0.5464,-74.064732,1.831385
2020-05-28,sh.600150,17.813319,18.009934,17.58721175,17.734673,17.98044175,6162508.0,111553590.0,-1.3669,0.4472,-73.052365,1.806353
2020-05-29,sh.600150,17.68551925,17.813319,17.56755025,17.734673,17.734673,4870732.0,87534803.0,0.0,0.3534,-73.052365,1.806353
2020-06-01,sh.600150,17.72484225,18.07874925,17.72484225,18.03942625,17.734673,5866509.0,107157423.0,1.7184,0.4257,-74.3077,1.837393
2020-06-02,sh.600150,18.03942625,18.33434875,17.98044175,18.15739525,18.03942625,7348122.0,135781297.0,0.6539,0.5332,-74.793635,1.849409
2020-06-03,sh.600150,18.27536425,18.3835025,18.00010325,18.00010325,18.15739525,5515258.0,101618779.0,-0.8663,0.4002,-74.145721,1.833388
2020-06-04,sh.600150,18.167226,18.167226,17.891965,17.891965,18.00010325,4620535.0,84482579.0,-0.6008,0.3353,-73.70028,1.822374
2020-06-05,sh.600150,17.96078025,17.9902725,17.66585775,17.82314975,17.891965,5602391.0,101554875.0,-0.3846,0.4065,-73.416817,1.815364
2020-06-08,sh.600150,17.8329805,18.0295955,17.7150115,17.72484225,17.82314975,6192829.0,112075585.0,-0.5516,0.4494,-73.01187,1.805351
2020-06-09,sh.600150,17.82314975,17.852642,17.5970425,17.68551925,17.72484225,6609338.0,118859366.0,-0.2219,0.4796,-72.849892,1.801346
2020-06-10,sh.600150,17.6756885,17.70518075,17.420089,17.56755025,17.68551925,7353375.0,131265931.0,-0.667,0.5336,-72.363956,1.789331
2020-06-11,sh.600150,17.498735,17.64619625,17.46924275,17.4790735,17.56755025,7193818.0,128292060.0,-0.5036,0.522,-71.999504,1.780319
2020-06-12,sh.600150,17.21364325,17.70518075,17.105505,17.70518075,17.4790735,11933219.0,211650702.0,1.2936,0.8659,-72.930881,1.803349
2020-06-15,sh.600150,17.54788875,17.734673,17.498735,17.6363655,17.70518075,9290591.0,166132878.0,-0.3887,0.6742,-72.647419,1.79634
2020-06-16,sh.600150,17.62653475,17.7543345,17.54788875,17.656027,17.6363655,5066232.0,90842559.0,0.1115,0.3676,-72.728408,1.798342
2020-06-17,sh.600150,17.70518075,18.01976475,17.70518075,17.80348825,17.656027,9884904.0,179780981.0,0.8352,0.7173,-73.335828,1.813362
2020-06-18,sh.600150,17.76416525,17.76416525,17.498735,17.5970425,17.80348825,6412071.0,114665323.0,-1.1596,0.4653,-72.48544,1.792334
2020-06-19,sh.600150,17.54788875,17.62653475,17.54788875,17.577381,17.5970425,6172042.0,110407882.0,-0.1117,0.4479,-72.404451,1.790332
2020-06-22,sh.600150,17.577381,17.7150115,17.54788875,17.64619625,17.577381,5937258.0,106454203.0,0.3915,0.4308,-72.687913,1.797341
2020-06-23,sh.600150,17.58721175,17.66585775,17.3217815,17.39059675,17.64619625,7497724.0,133256598.0,-1.4485,0.5441,-71.635052,1.771307
2020-06-24,sh.600150,17.41025825,17.44958125,17.2038125,17.223474,17.39059675,5955031.0,104639955.0,-0.961,0.4321,-70.946643,1.754285
2020-06-29,sh.600150,17.223474,17.30212,17.03668975,17.07601275,17.223474,6037755.0,105423532.0,-0.8562,0.4381,-70.339223,1.739265
2020-06-30,sh.600150,17.15465875,17.184151,17.07601275,17.144828,17.07601275,5386436.0,93833045.0,0.403,0.3909,-70.622686,1.746274
2020-07-01,sh.600150,17.144828,17.37093525,17.105505,17.30212,17.144828,6588620.0,115538227.0,0.9174,0.4781,-71.2706,1.762295
2020-07-02,sh.600150,17.341443,17.64619625,17.2431355,17.5970425,17.30212,10568756.0,188022732.0,1.7045,0.7669,-72.48544,1.792334
2020-07-03,sh.600150,17.64619625,17.88213425,17.5970425,17.72484225,17.5970425,13635890.0,245960561.0,0.7263,0.9895,-73.01187,1.805351
2020-07-06,sh.600150,17.852642,18.6587635,17.852642,18.53096375,17.72484225,24359273.0,454688123.0,4.548,1.7676,-76.332433,1.887458
2020-07-07,sh.600150,18.72757875,19.1699625,18.39333325,18.51130225,18.53096375,26195076.0,500250540.0,-0.1061,1.9008,-76.251443,1.885456
2020-07-08,sh.600150,18.47197925,20.35948325,18.285195,20.35948325,18.51130225,59652001.0,1185727795.0,9.9841,4.3285,-83.864439,2.073701
2020-07-09,sh.600150,21.04763575,22.08969525,20.79203625,21.6079885,20.35948325,63416056.0,1384298050.0,6.1323,4.6016,-89.007261,2.200867
2020-07-10,sh.600150,21.20492775,21.2147585,20.24151425,20.251345,21.6079885,46083028.0,969531724.0,-6.2784,3.3439,-83.418998,2.062687
2020-07-13,sh.600150,20.2316835,21.12628175,19.8777765,20.83135925,20.251345,32403310.0,679538956.0,2.8641,2.3513,-85.808183,2.121764
2020-07-14,sh.600150,20.8608515,22.10935675,20.5462675,21.22458925,20.83135925,41169261.0,899401686.0,1.8877,2.9874,-87.427969,2.161816
2020-07-15,sh.600150,21.00831275,21.38188125,20.0350685,20.2316835,21.22458925,28131241.0,588764103.0,-4.6781,2.0413,-83.338009,2.060684
2020-07-16,sh.600150,20.2316835,20.63474425,18.9340245,19.2486085,20.2316835,24408938.0,495456026.0,-4.8591,1.7712,-79.288543,1.960554
2020-07-17,sh.600150,19.12080875,19.936761,19.071655,19.61234625,19.2486085,19417804.0,385836139.0,1.8897,1.409,-80.786845,1.997602
2020-07-20,sh.600150,19.82862275,21.18526625,19.82862275,21.037805,19.61234625,31853111.0,667773981.0,7.2682,2.3113,-86.658571,2.142791
2020-07-21,sh.600150,21.08695875,21.155774,20.1530375,20.369314,21.037805,22074719.0,458146348.45,-3.1776,1.6018,-83.904934,2.074702
2020-07-22,sh.600150,20.22185275,20.94932825,20.05473,20.45779075,20.369314,20768041.0,433728595.31,0.4344,1.507,-84.269386,2.083714
2020-07-23,sh.600150,20.55609825,21.784942,20.5462675,21.352389,20.45779075,54403642.0,1183094376.65,4.3729,3.9477,-87.9544,2.174833
2020-07-24,sh.600150,21.38188125,23.2595545,21.23442,21.902911,21.352389,75127929.0,1684063235.91,2.5783,5.4515,-90.222101,2.230906
2020-07-27,sh.600150,21.26391225,21.4506965,20.1530375,20.77237475,21.902911,39017461.0,820829595.11,-5.1616,2.8312,-85.565215,2.115756
2020-07-28,sh.600150,20.24151425,21.23442,20.2316835,20.91000525,20.77237475,25178373.0,530986352.61,0.6626,1.827,-86.13214,2.129774
2020-07-29,sh.600150,20.644575,21.04763575,20.39880625,20.919836,20.91000525,20929697.0,441402553.41,0.047,1.5187,-86.172635,2.130775
2020-07-30,sh.600150,20.919836,21.67680375,20.605252,20.723221,20.919836,25646595.0,550549116.12,-0.9398,1.861,-85.362742,2.110749
2020-07-31,sh.600150,20.39880625,20.6249135,20.0350685,20.35948325,20.723221,24785963.0,511572875.25,-1.7552,1.7985,-83.864439,2.073701
2020-08-03,sh.600150,20.44796,21.4900195,20.44796,21.2934045,20.35948325,33357202.0,717278428.91,4.5872,2.4205,-92.914309,2.297475
2020-08-04,sh.600150,21.30323525,21.34255825,20.5462675,20.75271325,21.2934045,25542443.0,539273769.08,-2.5392,1.8534,-90.554989,2.239137
2020-08-05,sh.600150,20.53643675,21.18526625,20.369314,20.8608515,20.75271325,20132731.0,428214245.6,0.5211,1.4609,-91.026853,2.250805
2020-08-06,sh.600150,20.89034375,21.77511125,20.801867,21.431035,20.8608515,37132198.0,805370485.1,2.7333,2.6944,-93.514863,2.312325
2020-08-07,sh.600150,21.23442,23.20057,20.84119,21.97172625,21.431035,51650894.0,1161041207.25,2.5229,3.7479,-95.874183,2.370664
2020-08-10,sh.600150,21.824265,23.05310875,21.67680375,21.784942,21.97172625,39845937.0,904453749.71,-0.8501,2.8913,-95.059145,2.35051
2020-08-11,sh.600150,21.53917325,23.9673685,21.3327275,23.19073925,21.784942,77272159.0,1818689023.34,6.4531,5.6071,-101.193377,2.50219
2020-08-12,sh.600150,22.5517405,22.846663,21.431035,21.97172625,23.19073925,47421667.0,1068338618.91,-5.2565,3.441,-95.874183,2.370664
2020-08-13,sh.600150,21.8046035,22.48292525,21.7259575,22.01104925,21.97172625,24139810.0,542386354.16,0.179,1.7517,-96.04577,2.374906
2020-08-14,sh.600150,21.902911,23.0629395,21.83409575,22.79750925,22.01104925,35461347.0,815144255.86,3.573,2.5732,-99.477508,2.459762
2020-08-17,sh.600150,22.65987875,23.397185,22.3158025,23.09243175,22.79750925,33204495.0,772821405.0,1.2937,2.4094,-100.76441,2.491583
2020-08-18,sh.600150,23.1022625,23.17107775,22.5517405,22.728694,23.09243175,23606419.0,546414047.06,-1.5751,1.7129,-99.177231,2.452338
2020-08-19,sh.600150,22.571402,23.21040075,22.16834125,22.41411,22.728694,26927675.0,620549722.8,-1.3841,1.9539,-97.804536,2.418395
2020-08-20,sh.600150,22.07003375,22.335464,21.55883475,21.71612675,22.41411,19163801.0,426742964.54,-3.114,1.3906,-94.758868,2.343086
2020-08-21,sh.600150,21.75544975,22.05037225,21.34255825,21.49985025,21.71612675,14056339.0,309857362.28,-0.9959,1.02,-93.81514,2.31975
2020-08-24,sh.600150,21.588327,21.784942,21.1361125,21.53917325,21.49985025,11038086.0,240581933.15,0.1829,0.801,-93.986727,2.323993
2020-08-25,sh.600150,21.63748075,21.8046035,20.644575,20.73305175,21.53917325,19628888.0,420906817.66,-3.7426,1.4243,-90.469196,2.237016
2020-08-26,sh.600150,20.683898,21.0574665,20.1923605,20.369314,20.73305175,15988469.0,334642029.35,-1.7544,1.1602,-88.882017,2.19777
2020-08-27,sh.600150,20.3496525,20.5462675,20.0743915,20.41846775,20.369314,11189875.0,231411795.08,0.2413,0.812,-89.0965,2.203073
2020-08-28,sh.600150,20.41846775,21.02797425,20.3496525,20.75271325,20.41846775,15364982.0,324039387.62,1.637,1.1149,-90.554989,2.239137
2020-08-31,sh.600150,20.7428825,20.9394975,20.47745225,20.53643675,20.75271325,14081375.0,296140653.05,-1.0422,1.0218,-103.931333,2.205346
2020-09-01,sh.600150,20.69372875,20.98865125,20.5462675,20.69372875,20.53643675,15719563.0,332318788.37,0.7659,1.1407,-104.72736,2.222237
2020-09-02,sh.600150,20.6249135,20.6249135,20.12354525,20.22185275,20.69372875,16334242.0,336506577.62,-2.2803,1.1853,-102.339278,2.171564
2020-09-03,sh.600150,20.251345,20.3103295,19.67133075,19.858115,20.22185275,14411264.0,292190272.63,-1.7987,1.0457,-100.498465,2.132503
2020-09-04,sh.600150,19.6615,19.98591475,19.4059005,19.9564225,19.858115,10096539.0,202295068.26,0.495,0.7326,-100.995982,2.14306
2020-09-07,sh.600150,19.858115,20.02523775,19.31742375,19.33708525,19.9564225,11723249.0,234040840.36,-3.1034,0.8507,-97.861624,2.076551
2020-09-08,sh.600150,19.464885,19.63200775,19.150301,19.51403875,19.33708525,9940795.0,196256190.06,0.9151,0.7213,-98.757155,2.095554
2020-09-09,sh.600150,19.2879315,19.9564225,19.2092855,19.7598075,19.51403875,22561354.0,450700976.02,1.2594,1.6371,-100.000947,2.121946
2020-09-10,sh.600150,19.779469,19.8384535,18.9340245,19.02250125,19.7598075,12741325.0,250518295.96,-3.7313,0.9245,-96.269569,2.042769
2020-09-11,sh.600150,18.80622475,19.02250125,18.68825575,18.84554775,19.02250125,7767812.0,148904744.85,-0.9302,0.5637,-95.374038,2.023766
2020-09-14,sh.600150,18.86520925,19.02250125,18.70791725,18.78656325,18.84554775,7064107.0,135417620.11,-0.313,0.5126,-95.075528,2.017432
2020-09-15,sh.600150,18.80622475,19.04216275,18.74724025,18.9340245,18.78656325,6236862.0,119863380.6,0.7849,0.4526,-95.821803,2.033268
2020-09-16,sh.600150,18.87504,18.88487075,18.5407945,18.58994825,18.9340245,7802842.0,147946870.13,-1.8172,0.5662,-94.080493,1.996318
2020-09-17,sh.600150,18.599779,18.6194405,18.1868875,18.48181,18.58994825,8844826.0,165107786.73,-0.5817,0.6418,-93.533225,1.984706
2020-09-18,sh.600150,18.4228255,18.7767325,18.3835025,18.76690175,18.48181,10335089.0,196195019.05,1.5426,0.7499,-94.976024,2.015321
2020-09-21,sh.600150,18.84554775,19.41573125,18.835717,19.08148575,18.76690175,15290172.0,297811841.67,1.6763,1.1095,-96.568079,2.049103
2020-09-22,sh.600150,18.87504,18.953686,18.5801175,18.6980865,19.08148575,8287213.0,158088229.34,-2.0093,0.6013,-94.627762,2.007931
2020-09-23,sh.600150,18.6980865,18.84554775,18.560456,18.639102,18.6980865,6342780.0,120643860.1,-0.3155,0.4602,-94.329252,2.001597
2020-09-24,sh.600150,18.5407945,18.5407945,18.00010325,18.01976475,18.639102,10382400.0,191991017.15,-3.3228,0.7534,-91.194894,1.935088
2020-09-25,sh.600150,18.05908775,18.33434875,17.970611,18.07874925,18.01976475,6857316.0,126403892.74,0.3273,0.4976,-91.493404,1.941422
2020-09-28,sh.600150,18.08858,18.13773375,17.78382675,17.813319,18.07874925,5180169.0,94285324.21,-1.4682,0.3759,-90.150108,1.912919
2020-09-29,sh.600150,17.852642,18.285195,17.852642,18.13773375,17.813319,7181456.0,132580706.93,1.8212,0.5211,-91.791914,1.947756
2020-09-30,sh.600150,18.1475645,18.33434875,17.970611,18.1475645,18.13773375,5605755.0,103470937.71,0.0542,0.4068,-91.841666,1.948812
2020-10-09,sh.600150,18.27536425,18.5407945,18.27536425,18.51130225,18.1475645,6760405.0,126884240.62,2.0043,0.4906,-93.68248,1.987873
2020-10-12,sh.600150,18.51130225,19.06182425,18.47197925,18.9340245,18.51130225,10332707.0,197813289.7,2.2836,0.7498,-95.821803,2.033268
2020-10-13,sh.600150,18.914363,19.02250125,18.7767325,18.94385525,18.9340245,6669340.0,128098259.52,0.0519,0.4839,-95.871555,2.034323
