date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2026-01-05,sh.562080,0.613,0.617,0.609,0.613,0.613,58711200,35853101.0,0.0,3.88621,,
2026-01-06,sh.562080,0.612,0.625,0.612,0.625,0.613,73549000,45383724.0,1.9576,4.887765,,
2026-01-07,sh.562080,0.625,0.625,0.615,0.618,0.625,73122000,45240206.0,-1.12,4.951525,,
2026-01-08,sh.562080,0.618,0.618,0.611,0.614,0.618,83540400,51296021.0,-0.6472,5.879991,,
2026-01-09,sh.562080,0.613,0.621,0.613,0.62,0.614,62103700,38375506.0,0.9772,4.47834,,
2026-01-12,sh.562080,0.62,0.623,0.617,0.621,0.62,39332500,24360247.0,0.1613,2.865219,,
2026-01-13,sh.562080,0.62,0.628,0.62,0.623,0.621,56180800,35067500.0,0.3221,4.183988,,
2026-01-14,sh.562080,0.624,0.632,0.62,0.62,0.623,65150500,40826353.0,-0.4815,4.940295,,
2026-01-15,sh.562080,0.619,0.629,0.619,0.624,0.62,101774100,63526331.0,0.6452,7.82422,,
2026-01-16,sh.562080,0.622,0.627,0.615,0.619,0.624,102410100,63668697.0,-0.8013,7.921836,,
2026-01-19,sh.562080,0.616,0.625,0.616,0.621,0.619,49994600,31035060.0,0.3231,3.903519,,
2026-01-20,sh.562080,0.621,0.629,0.62,0.628,0.621,58921200,36730649.0,1.1272,4.593324,,
2026-01-21,sh.562080,0.627,0.63,0.623,0.628,0.628,72316281,45297727.0,0.0,5.611319,,
2026-01-22,sh.562080,0.628,0.635,0.627,0.631,0.628,100866900,63667407.0,0.4777,7.79041,,
2026-01-23,sh.562080,0.632,0.634,0.626,0.628,0.631,57232680,36105113.0,-0.4754,4.287872,,
2026-01-26,sh.562080,0.629,0.646,0.629,0.641,0.628,87435800,55947087.0,2.0701,6.492321,,
2026-01-27,sh.562080,0.641,0.645,0.634,0.637,0.641,46724900,29930519.0,-0.624,3.379111,,
2026-01-28,sh.562080,0.636,0.653,0.636,0.65,0.637,81734400,52581221.0,2.0408,5.868532,,
2026-01-29,sh.562080,0.653,0.658,0.643,0.656,0.65,95980200,62502609.0,0.9231,7.001984,,
2026-01-30,sh.562080,0.653,0.656,0.636,0.644,0.656,134277500,86484810.0,-1.8293,10.182125,,
2026-02-02,sh.562080,0.634,0.637,0.621,0.622,0.644,89047000,56147874.0,-3.4161,6.996385,,
2026-02-03,sh.562080,0.624,0.631,0.62,0.631,0.622,80975800,50627912.0,1.4469,6.234868,,
2026-02-04,sh.562080,0.633,0.641,0.633,0.641,0.631,60344900,38419540.0,1.5848,4.617912,,
2026-02-05,sh.562080,0.64,0.64,0.629,0.636,0.641,64501200,40917932.0,-0.78,4.94354,,
2026-02-06,sh.562080,0.633,0.638,0.626,0.636,0.636,78339300,49635413.0,0.0,6.022592,,
2026-02-09,sh.562080,0.639,0.64,0.636,0.64,0.636,99027900,63141242.0,0.6289,7.601409,,
2026-02-10,sh.562080,0.638,0.643,0.638,0.641,0.64,65547400,41987389.0,0.1563,5.182607,,
2026-02-11,sh.562080,0.64,0.647,0.64,0.646,0.641,82501300,53194046.0,0.78,6.596108,,
2026-02-12,sh.562080,0.646,0.651,0.644,0.649,0.646,80404400,52057086.0,0.4644,6.564926,,
2026-02-13,sh.562080,0.644,0.644,0.632,0.633,0.649,62303600,39652816.0,-2.4653,5.21475,,
2026-02-24,sh.562080,0.638,0.653,0.638,0.653,0.633,133371899,86535775.0,3.1596,11.257319,,
2026-02-25,sh.562080,0.654,0.662,0.649,0.653,0.653,82940000,54368974.0,0.0,7.562294,,
2026-02-26,sh.562080,0.653,0.654,0.647,0.65,0.653,117057100,76167880.0,-0.4594,10.911798,,
2026-02-27,sh.562080,0.646,0.655,0.646,0.653,0.65,76230180,49675551.0,0.4615,7.756766,,
2026-03-02,sh.562080,0.664,0.675,0.657,0.675,0.653,90324600,60007566.0,3.3691,9.266369,,
2026-03-03,sh.562080,0.675,0.71,0.675,0.693,0.675,184244700,125837432.0,2.6667,19.058012,,
2026-03-04,sh.562080,0.688,0.688,0.655,0.677,0.693,85065300,57165934.0,-2.3088,9.258736,,
2026-03-05,sh.562080,0.675,0.682,0.667,0.675,0.677,74012600,49836662.0,-0.2954,8.144376,,
2026-03-06,sh.562080,0.675,0.675,0.666,0.673,0.675,72283900,48487963.0,-0.2963,8.096703,,
2026-03-09,sh.562080,0.685,0.703,0.676,0.683,0.673,137449700,93981973.0,1.4859,15.465382,,
2026-03-10,sh.562080,0.67,0.676,0.662,0.673,0.683,58464700,39246626.0,-1.4641,6.792241,,
