date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2026-01-05,sh.551550,99.756,99.756,99.48,99.572,99.704,45903830,4570531197.0,-0.1324,30.30792,,
2026-01-06,sh.551550,99.617,99.617,99.473,99.566,99.572,5275560,525134046.0,-0.006,3.506329,,
2026-01-07,sh.551550,99.602,99.65,99.55,99.634,99.566,64120620,6385805069.0,0.0683,42.6169,,
2026-01-08,sh.551550,99.637,99.71,99.637,99.681,99.634,85791710,8551711162.0,0.0472,57.020295,,
2026-01-09,sh.551550,99.739,99.739,99.676,99.711,99.681,119943900,11960204710.0,0.0301,79.719085,,
2026-01-12,sh.551550,99.738,99.768,99.67,99.672,99.711,393920,39267321.0,-0.0391,0.261814,,
2026-01-13,sh.551550,99.672,99.723,99.672,99.72,99.672,428110,42686120.0,0.0482,0.284537,,
2026-01-14,sh.551550,99.741,99.806,99.709,99.792,99.72,151236630,15081363239.0,0.0722,100.517373,,
2026-01-15,sh.551550,99.781,99.839,99.725,99.807,99.792,150520610,15023006759.0,0.015,100.04148,,
2026-01-16,sh.551550,99.778,99.82,99.747,99.812,99.807,146207100,14592911457.0,0.005,97.174564,,
2026-01-19,sh.551550,99.783,99.824,99.756,99.78,99.812,27246510,2718418068.0,-0.0321,18.109023,,
2026-01-20,sh.551550,99.784,99.809,99.751,99.776,99.78,55169480,5503224492.0,-0.004,36.667646,,
2026-01-21,sh.551550,99.776,99.809,99.751,99.809,99.776,114247300,11399603963.0,0.0331,75.932917,,
2026-01-22,sh.551550,99.784,99.847,99.781,99.835,99.809,84445830,8427695618.0,0.026,56.125774,,
2026-01-23,sh.551550,99.837,100.22,99.837,99.903,99.835,106295500,10617888142.0,0.0681,70.647861,,
2026-01-26,sh.551550,99.873,99.925,99.873,99.919,99.903,140800,14066860.0,0.016,0.093581,,
2026-01-27,sh.551550,99.95,99.95,99.901,99.929,99.919,450100,44980406.0,0.01,0.299153,,
2026-01-28,sh.551550,99.93,99.95,99.93,99.95,99.929,119535600,11946383965.0,0.021,79.447714,,
2026-01-29,sh.551550,99.955,100.029,99.944,99.995,99.95,50362260,5037034124.0,0.045,33.472592,,
2026-01-30,sh.551550,99.995,100.1,99.995,100.024,99.995,103748120,10377925972.0,0.029,68.954779,,
2026-02-02,sh.551550,100.009,100.084,100.009,100.017,100.024,92775600,9279890111.0,-0.007,61.662043,,
2026-02-03,sh.551550,99.957,100.043,99.957,100.035,100.017,115911730,11593328158.0,0.018,77.039158,,
2026-02-04,sh.551550,100.035,100.049,100.021,100.024,100.035,96962910,9699200110.0,-0.011,64.445082,,
2026-02-05,sh.551550,99.99,100.044,99.963,100.04,100.024,96071270,9606646439.0,0.016,63.852465,,
2026-02-06,sh.551550,100.044,100.06,100.043,100.054,100.04,106919380,10697284835.0,0.014,71.062514,,
2026-02-09,sh.551550,100.049,100.095,100.049,100.093,100.054,94403910,9446530571.0,0.039,62.744277,,
2026-02-10,sh.551550,100.036,100.12,100.036,100.118,100.093,28570700,2860469208.0,0.025,18.989128,,
2026-02-11,sh.551550,100.12,100.174,100.12,100.172,100.118,104678610,10482538156.0,0.0539,69.573217,,
2026-02-12,sh.551550,100.157,100.263,100.157,100.261,100.172,91865300,9208577856.0,0.0888,61.057024,,
2026-02-13,sh.551550,100.271,100.358,100.25,100.271,100.261,1053410,105633638.0,0.01,0.700135,,
2026-02-24,sh.551550,100.253,100.278,100.244,100.264,100.271,82552310,8276694432.0,-0.007,54.867272,,
2026-02-25,sh.551550,100.228,100.271,100.228,100.228,100.264,1309100,131225016.0,-0.0359,0.870076,,
2026-02-26,sh.551550,100.228,100.269,100.186,100.216,100.228,4411000,441936885.0,-0.012,2.931711,,
2026-02-27,sh.551550,100.206,100.252,100.191,100.22,100.216,134090900,13435922871.0,0.004,89.12762,,
2026-03-02,sh.551550,100.22,100.275,100.22,100.264,100.22,20234800,2028637962.0,0.0439,13.449679,,
2026-03-03,sh.551550,100.264,100.304,100.238,100.296,100.264,71560000,7175330364.0,0.0319,47.564544,,
2026-03-04,sh.551550,100.254,100.351,100.254,100.35,100.296,104237210,10459160792.0,0.0538,69.059529,,
2026-03-05,sh.551550,100.313,100.374,100.313,100.345,100.35,98100900,9845404909.0,-0.005,64.994084,,
2026-03-06,sh.551550,100.365,100.396,100.365,100.395,100.345,135584420,13608796991.0,0.0498,89.82182,,
2026-03-09,sh.551550,100.399,100.41,100.338,100.352,100.395,104495020,10485031748.0,-0.0428,69.225748,,
2026-03-10,sh.551550,100.319,100.38,100.319,100.38,100.352,95509200,9587210996.0,0.0279,63.272831,,
