date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2020-01-02,sz.002745,11.90627712,12.22098048,11.78389248,12.14230464,11.89753536,14370228,198292156.16,2.0573,1.963,21.943814,1.777142
2020-01-03,sz.002745,12.14230464,12.2821728,11.9762112,12.04614528,12.14230464,11647061,160972444.0,-0.7919,1.591,21.770033,1.763069
2020-01-06,sz.002745,11.98495296,12.34336512,11.86256832,12.14230464,12.04614528,13507766,187952202.51,0.7983,1.8452,21.943814,1.777142
2020-01-07,sz.002745,12.25594752,12.4132992,12.07237056,12.16852992,12.14230464,13186493,184175054.63,0.216,1.8013,21.991209,1.780981
2020-01-08,sz.002745,12.14230464,12.14230464,11.78389248,11.81011776,12.16852992,14060342,192228268.99,-2.9454,1.9207,21.34348,1.728524
2020-01-09,sz.002745,11.9762112,12.08985408,11.87131008,12.01117824,11.81011776,14585440,199888122.05,1.7024,1.9924,21.70684,1.757951
2020-01-10,sz.002745,12.01992,12.16852992,11.87131008,11.95872768,12.01117824,14686006,202159741.69,-0.4367,2.0062,21.61205,1.750274
2020-01-13,sz.002745,11.89753536,12.08985408,11.8887936,12.0636288,11.95872768,12808647,175726218.62,0.8772,1.7497,21.80163,1.765627
2020-01-14,sz.002745,12.08111232,12.48323328,12.08111232,12.3258816,12.0636288,22457754,317638173.26,2.1739,3.0678,22.275578,1.804011
2020-01-15,sz.002745,12.2821728,12.3695904,12.03740352,12.24720576,12.3258816,10538512,146936320.32,-0.6383,1.4396,22.133394,1.792496
2020-01-16,sz.002745,12.24720576,12.43952448,12.18601344,12.33462336,12.24720576,13194054,185949282.99,0.7138,1.8024,22.291377,1.80529
2020-01-17,sz.002745,12.33462336,12.40455744,12.12482112,12.13356288,12.33462336,8522010,119391721.32,-1.63,1.1641,21.928016,1.775863
2020-01-20,sz.002745,12.13356288,12.44826624,12.04614528,12.40455744,12.13356288,13590357,191861959.65,2.2334,1.8565,22.417763,1.815526
2020-01-21,sz.002745,12.40455744,12.52694208,12.24720576,12.35210688,12.40455744,16298380,231288365.1,-0.4228,2.2264,22.322973,1.807849
2020-01-22,sz.002745,12.238464,12.7192608,12.1510464,12.68429376,12.35210688,15848248,226447678.76,2.6893,2.1649,22.923308,1.856468
2020-01-23,sz.002745,12.56190912,12.65806848,11.8450848,12.16852992,12.68429376,18144014,255842307.58,-4.0662,2.4786,21.991209,1.780981
2020-02-03,sz.002745,10.95342528,10.95342528,10.95342528,10.95342528,12.16852992,2762400,34612872.0,-9.9856,0.3774,19.795248,1.603139
2020-02-04,sz.002745,9.91315584,10.67368896,9.91315584,10.43766144,10.95342528,20684662,246539581.91,-4.7087,2.8256,18.863149,1.527652
2020-02-05,sz.002745,10.46388672,10.80481536,10.38521088,10.42891968,10.43766144,17788978,215159150.44,-0.0837,2.4301,18.847351,1.526372
2020-02-06,sz.002745,10.43766144,10.63872192,10.28905152,10.56878784,10.42891968,16403900,196929936.35,1.3412,2.2409,19.100124,1.546843
2020-02-07,sz.002745,10.52507904,10.99713408,10.38521088,10.99713408,10.56878784,15002885,184302089.27,4.0529,2.0495,19.874239,1.609536
2020-02-10,sz.002745,10.8397824,11.11077696,10.77859008,11.04958464,10.99713408,12504931,156505713.09,0.477,1.7082,19.969029,1.617212
2020-02-11,sz.002745,10.97965056,11.11951872,10.8397824,10.91845824,11.04958464,11442135,143655305.6,-1.1867,1.5631,19.732055,1.598021
2020-02-12,sz.002745,10.9272,11.76640896,10.91845824,11.68773312,10.91845824,27721455,362968008.68,7.0456,3.7869,21.122304,1.710611
