date,code,open,high,low,close,preclose,volume,amount,pctChg,turn,peTTM,pbMRQ
2020-01-02,sh.600676,4.29977227,4.35935341,4.28984208,4.33949303,4.28984208,10735705,46750749.0,1.1574,1.0438,20.72801,0.773716
2020-01-03,sh.600676,4.34942322,4.34942322,4.30970246,4.33949303,4.33949303,4804498,20944773.0,0.0,0.4671,20.72801,0.773716
2020-01-06,sh.600676,4.32956284,4.37921379,4.29977227,4.33949303,4.33949303,5718506,25011434.0,0.0,0.556,20.72801,0.773716
2020-01-07,sh.600676,4.34942322,4.38914398,4.33949303,4.38914398,4.33949303,5915923,26000349.0,1.1442,0.5752,20.965173,0.782568
2020-01-08,sh.600676,4.3692836,4.41893455,4.31963265,4.32956284,4.38914398,8463809,37241257.0,-1.3575,0.8229,20.680577,0.771945
2020-01-09,sh.600676,4.35935341,4.38914398,4.35935341,4.38914398,4.32956284,4604723,20267477.0,1.3761,0.4477,20.965173,0.782568
2020-01-10,sh.600676,4.38914398,4.4685855,4.3692836,4.44872512,4.38914398,10445698,46479538.0,1.3575,1.0156,21.249768,0.793191
2020-01-13,sh.600676,4.44872512,4.53809683,4.41893455,4.53809683,4.44872512,11840586,53388649.0,2.0089,1.1513,21.67666,0.809126
2020-01-14,sh.600676,4.5678874,4.59767797,4.53809683,4.54802702,4.53809683,9366755,43030608.0,0.2188,0.9107,21.724093,0.810897
2020-01-15,sh.600676,4.5678874,4.72677044,4.55795721,4.64732892,4.54802702,17157400,79656647.0,2.1834,1.6682,22.198418,0.828602
2020-01-16,sh.600676,4.62746854,4.77642139,4.57781759,4.74663082,4.64732892,15952183,74857322.0,2.1368,1.551,22.672743,0.846307
2020-01-17,sh.600676,5.22327994,5.22327994,4.8657931,4.8657931,4.74663082,69261734,359727901.0,2.5105,6.7343,23.241933,0.867553
2020-01-20,sh.600676,4.5678874,4.70691006,4.43879493,4.53809683,4.8657931,30162053,138520004.0,-6.7347,2.9326,21.67666,0.809126
2020-01-21,sh.600676,4.47851569,4.47851569,4.31963265,4.31963265,4.53809683,17749524,78661818.0,-4.814,1.7258,20.633145,0.770175
2020-01-22,sh.600676,4.31963265,4.34942322,4.22033075,4.28984208,4.31963265,8800460,37967934.0,-0.6896,0.8557,20.490847,0.764863
2020-01-23,sh.600676,4.25012132,4.29977227,4.14088923,4.25012132,4.28984208,9550009,40858078.0,-0.9259,0.9285,20.301117,0.757781
2020-02-03,sh.600676,3.82312315,3.92242505,3.82312315,3.82312315,4.25012132,11231782,43308703.0,-10.0467,1.0921,18.261519,0.681649
2020-02-04,sh.600676,3.63444954,3.85291372,3.63444954,3.76354201,3.82312315,8730670,33269561.0,-1.5584,0.8489,17.976924,0.671026
2020-02-05,sh.600676,3.79333258,3.85291372,3.76354201,3.80326277,3.76354201,7440576,28589823.0,1.0554,0.7234,18.166654,0.678108
2020-02-06,sh.600676,3.7734722,3.84298353,3.72382125,3.82312315,3.80326277,8772342,33466270.0,0.5222,0.8529,18.261519,0.681649
2020-02-07,sh.600676,3.79333258,3.84298353,3.78340239,3.82312315,3.82312315,6198635,23782289.0,0.0,0.6027,18.261519,0.681649
2020-02-10,sh.600676,3.80326277,3.89263448,3.80326277,3.89263448,3.82312315,6356177,24675112.0,1.8182,0.618,18.593547,0.694042
2020-02-11,sh.600676,3.90256467,3.93235524,3.8727741,3.91249486,3.89263448,7744274,30401341.0,0.5102,0.753,18.688412,0.697583
2020-02-12,sh.600676,3.89263448,3.93235524,3.8727741,3.93235524,3.91249486,5525913,21720437.0,0.5076,0.5373,18.783277,0.701125
2020-02-13,sh.600676,3.92242505,3.93235524,3.85291372,3.85291372,3.93235524,5367898,21038917.0,-2.0202,0.5219,18.403817,0.68696
2020-02-14,sh.600676,3.86284391,3.88270429,3.80326277,3.82312315,3.85291372,6748867,26077607.0,-0.7732,0.6562,18.261519,0.681649
2020-02-17,sh.600676,3.83305334,4.03165714,3.81319296,3.98200619,3.82312315,12891670,51219305.0,4.1559,1.2535,19.020439,0.709977
2020-02-18,sh.600676,3.972076,3.99193638,3.92242505,3.96214581,3.98200619,9085805,36213046.0,-0.4988,0.8834,18.925574,0.706436
2020-02-19,sh.600676,3.972076,4.02172695,3.95221562,3.98200619,3.96214581,7959883,32032749.0,0.5013,0.7739,18.925574,0.706436
2020-02-20,sh.600676,3.98200619,4.0713779,3.95221562,4.06144771,3.98200619,9187151,37146643.0,1.995,0.8933,19.399899,0.724141
2020-02-21,sh.600676,4.03165714,4.08130809,4.03165714,4.06144771,4.06144771,9861790,40259021.0,0.0,0.9589,19.399899,0.724141
2020-02-24,sh.600676,4.06144771,4.08130809,3.99193638,4.04158733,4.06144771,7548292,30685818.0,-0.489,0.7339,19.305034,0.7206
2020-02-25,sh.600676,3.96214581,3.99193638,3.86284391,3.98200619,4.04158733,8631500,34290276.0,-1.4742,0.8392,19.020439,0.709977
2020-02-26,sh.600676,3.92242505,4.06144771,3.91249486,4.02172695,3.98200619,8692544,35119502.0,0.9975,0.8452,19.210169,0.717059
2020-02-27,sh.600676,4.02172695,4.08130809,4.00186657,4.01179676,4.02172695,5682040,23039071.0,-0.2469,0.5525,19.162737,0.715289
