trade_date,code,name,source_file,source_trade_date,snapshot_mode,snapshot_quality,paused,open_price,prev_close,latest_price,close_price,high_price,low_price,high_limit,low_limit,limit_pct,volume,amount,turnover_amount,turnover_rate,ma10,ma20,price_above_ma10,price_above_ma20,ma10_above_ma20,open_price_source,prev_close_source,latest_price_source
2026-03-20,sh.000007,,C:\quant_system\stock_data_5years\sh.000007.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,4948.73,4941.86,4962.25,4962.25,4977.65,4928.87,5436.05,4447.67,0.1,7754154700.0,54282519208.1,54282519208.1,,4915.40358,4881.036255,True,True,True,open,preclose,close
2026-03-20,sh.000013,,C:\quant_system\stock_data_5years\sh.000013.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,304.44,304.41,304.44,304.44,304.44,304.44,334.85,273.97,0.1,469854400.0,4717170905.0,4717170905.0,,304.26641,303.988265,True,True,True,open,preclose,close
2026-03-20,sh.000020,,C:\quant_system\stock_data_5years\sh.000020.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1789.96,1768.09,1813.19,1813.19,1813.45,1789.96,1944.9,1591.28,0.1,8145026400.0,223557716859.0,223557716859.0,,1809.8677,1805.1800200000002,True,True,True,open,preclose,close
2026-03-20,sh.000022,,C:\quant_system\stock_data_5years\sh.000022.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,254.96,254.94,254.96,254.96,254.97,254.96,280.43,229.45,0.1,31470100.0,299111906.0,299111906.0,,254.82667,254.60254499999996,True,True,True,open,preclose,close
2026-03-20,sh.000025,,C:\quant_system\stock_data_5years\sh.000025.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1796.52,1799.38,1804.58,1804.58,1811.03,1782.76,1979.32,1619.44,0.1,7189708600.0,40303085638.0,40303085638.0,,1775.13966,1750.6046,True,True,True,open,preclose,close
2026-03-20,sh.000031,,C:\quant_system\stock_data_5years\sh.000031.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,3197.63,3208.28,3212.09,3212.09,3216.38,3195.15,3529.11,2887.45,0.1,17539841200.0,207383250059.0,207383250059.0,,3209.42195,3207.13033,True,True,True,open,preclose,close
2026-03-20,sh.000034,,C:\quant_system\stock_data_5years\sh.000034.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2439.94,2436.59,2454.69,2454.69,2468.47,2432.22,2680.25,2192.93,0.1,9299621300.0,96266451501.0,96266451501.0,,2427.0537400000003,2385.51991,True,True,True,open,preclose,close
2026-03-20,sh.000040,,C:\quant_system\stock_data_5years\sh.000040.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,4559.54,4507.08,4653.94,4653.94,4656.56,4559.54,4957.79,4056.37,0.1,1757733500.0,54939447770.0,54939447770.0,,4550.95039,4457.06077,True,True,True,open,preclose,close
2026-03-20,sh.000041,,C:\quant_system\stock_data_5years\sh.000041.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2713.86,2732.5,2724.67,2724.67,2745.93,2690.58,3005.75,2459.25,0.1,4476613200.0,26619951306.0,26619951306.0,,2664.2137,2597.51997,True,True,True,open,preclose,close
2026-03-20,sh.000042,,C:\quant_system\stock_data_5years\sh.000042.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1800.07,1811.17,1804.56,1804.56,1808.51,1796.2,1992.29,1630.05,0.1,10627513900.0,98265733774.0,98265733774.0,,1802.1165400000002,1792.745175,True,True,True,open,preclose,close
2026-03-20,sh.000049,,C:\quant_system\stock_data_5years\sh.000049.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2115.28,2098.52,2134.52,2134.52,2136.22,2114.79,2308.37,1888.67,0.1,4902674200.0,115745761858.0,115745761858.0,,2123.3771,2121.238445,True,True,True,open,preclose,close
2026-03-20,sh.000051,,C:\quant_system\stock_data_5years\sh.000051.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,9667.03,9668.65,9725.02,9725.02,9727.92,9665.49,10635.52,8701.79,0.1,19261597700.0,298786936035.0,298786936035.0,,9715.78615,9650.898105,True,True,True,open,preclose,close
2026-03-20,sh.000072,,C:\quant_system\stock_data_5years\sh.000072.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,3383.45,3380.82,3419.58,3419.58,3433.99,3376.02,3718.9,3042.74,0.1,9299621300.0,96266451501.0,96266451501.0,,3358.7886599999997,3287.877465,True,True,True,open,preclose,close
2026-03-20,sh.000078,,C:\quant_system\stock_data_5years\sh.000078.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,4016.09,3973.46,4081.84,4081.84,4083.48,4015.83,4370.81,3576.11,0.1,1757733500.0,54939447770.0,54939447770.0,,3989.2770800000008,3928.6324200000004,True,True,True,open,preclose,close
2026-03-20,sh.000079,,C:\quant_system\stock_data_5years\sh.000079.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2813.11,2833.28,2823.56,2823.56,2852.34,2793.71,3116.61,2549.95,0.1,4476613200.0,26619951306.0,26619951306.0,,2760.08757,2674.208995,True,True,True,open,preclose,close
2026-03-20,sh.000091,,C:\quant_system\stock_data_5years\sh.000091.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,16148.74,16036.04,16392.25,16392.25,16392.75,16148.74,17639.64,14432.44,0.1,4071638800.0,71382244151.0,71382244151.0,,16329.372829999998,16176.708829999998,True,True,True,open,preclose,close
2026-03-20,sh.000097,,C:\quant_system\stock_data_5years\sh.000097.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,13029.46,12893.27,13137.8,13137.8,13141.42,12981.69,14182.6,11603.94,0.1,3796782200.0,160336926090.0,160336926090.0,,12946.94156,12814.65432,True,True,True,open,preclose,close
2026-03-20,sh.000101,,C:\quant_system\stock_data_5years\sh.000101.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,252.84,252.82,252.83,252.83,252.84,252.83,278.1,227.54,0.1,90370000.0,910778005.0,910778005.0,,252.71931,252.51467500000004,True,True,True,open,preclose,close
2026-03-20,sh.000106,,C:\quant_system\stock_data_5years\sh.000106.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,6869.89,6840.92,6949.55,6949.55,6954.39,6869.89,7525.01,6156.83,0.1,3463584100.0,75621987611.0,75621987611.0,,6894.41333,6854.802030000001,True,True,True,open,preclose,close
2026-03-20,sh.000112,,C:\quant_system\stock_data_5years\sh.000112.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,7821.86,7700.11,8095.29,8095.29,8098.33,7821.86,8470.12,6930.1,0.1,635325800.0,31887523992.0,31887523992.0,,7839.11532,7603.393120000001,True,True,True,open,preclose,close
2026-03-20,sh.000113,,C:\quant_system\stock_data_5years\sh.000113.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,3434.15,3460.49,3440.82,3440.82,3498.28,3407.79,3806.54,3114.44,0.1,2920977000.0,13367676912.0,13367676912.0,,3370.16657,3254.423495,True,True,True,open,preclose,close
2026-03-20,sh.000114,,C:\quant_system\stock_data_5years\sh.000114.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1377.66,1384.77,1386.78,1386.78,1387.44,1362.27,1523.25,1246.29,0.1,3260678700.0,49429389787.0,49429389787.0,,1354.9226,1342.58222,True,True,True,open,preclose,close
2026-03-20,sh.000122,,C:\quant_system\stock_data_5years\sh.000122.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1845.21,1863.59,1859.35,1859.35,1866.37,1838.98,2049.95,1677.23,0.1,1314519300.0,11567776477.0,11567776477.0,,1821.8007999999998,1780.0781350000002,True,True,True,open,preclose,close
2026-03-20,sh.000125,,C:\quant_system\stock_data_5years\sh.000125.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,11752.85,11816.01,11812.78,11812.78,11840.93,11748.39,12997.61,10634.41,0.1,9030124700.0,123223962619.0,123223962619.0,,11788.48843,11743.041535,True,True,True,open,preclose,close
2026-03-20,sh.000129,,C:\quant_system\stock_data_5years\sh.000129.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,15311.28,15399.64,15379.03,15379.03,15415.81,15272.67,16939.6,13859.68,0.1,12548564800.0,116963669795.0,116963669795.0,,15335.294899999999,15253.87603,True,True,True,open,preclose,close
2026-03-20,sh.000133,,C:\quant_system\stock_data_5years\sh.000133.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,7616.14,7484.51,7707.5,7707.5,7710.61,7599.68,8232.96,6736.06,0.1,2308441500.0,63882330699.0,63882330699.0,,7642.598989999999,7601.085295,True,True,True,open,preclose,close
2026-03-20,sh.000136,,C:\quant_system\stock_data_5years\sh.000136.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,12876.61,12965.83,12910.49,12910.49,12939.8,12816.55,14262.41,11669.25,0.1,6404906000.0,64492402216.0,64492402216.0,,12820.48581,12730.749285,True,True,True,open,preclose,close
2026-03-20,sh.000146,,C:\quant_system\stock_data_5years\sh.000146.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,9112.05,9085.18,9172.48,9172.48,9194.45,9075.63,9993.7,8176.66,0.1,3763887600.0,100439762520.0,100439762520.0,,8992.89011,8887.77973,True,True,True,open,preclose,close
2026-03-20,sh.000149,,C:\quant_system\stock_data_5years\sh.000149.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,4102.0,4172.03,4123.85,4123.85,4146.32,4096.58,4589.23,3754.83,0.1,4194481700.0,45077284655.0,45077284655.0,,4112.82424,4052.334465,True,True,True,open,preclose,close
2026-03-20,sh.000152,,C:\quant_system\stock_data_5years\sh.000152.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2961.53,3015.16,2972.91,2972.91,2988.21,2961.53,3316.68,2713.64,0.1,4226469200.0,41966369604.0,41966369604.0,,2972.85744,2922.193725,True,True,True,open,preclose,close
2026-03-20,sh.000153,,C:\quant_system\stock_data_5years\sh.000153.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,3439.73,3458.08,3466.51,3466.51,3470.64,3439.15,3803.89,3112.27,0.1,1090615400.0,10499661040.0,10499661040.0,,3456.33572,3413.80556,True,True,True,open,preclose,close
2026-03-20,sh.000160,,C:\quant_system\stock_data_5years\sh.000160.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2521.69,2530.64,2537.4,2537.4,2553.97,2514.97,2783.7,2277.58,0.1,14884097900.0,163193539977.0,163193539977.0,,2535.07992,2452.951715,True,True,True,open,preclose,close
2026-03-20,sh.000161,,C:\quant_system\stock_data_5years\sh.000161.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1962.62,1957.53,1973.01,1973.01,1979.39,1959.62,2153.28,1761.78,0.1,5819049400.0,150957874699.0,150957874699.0,,1958.4494900000002,1936.577375,True,True,True,open,preclose,close
2026-03-20,sh.000827,,C:\quant_system\stock_data_5years\sh.000827.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2009.64,1996.1,2023.19,2023.19,2023.38,1991.28,2195.71,1796.49,0.1,7801620800.0,153878658876.2,153878658876.2,,1974.7288899999999,1970.1698800000001,True,True,True,open,preclose,close
2026-03-20,sh.000851,,C:\quant_system\stock_data_5years\sh.000851.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,22718.86,22477.81,23049.15,23049.15,23049.94,22718.86,24725.59,20230.03,0.1,2958709900.0,75845738273.0,75845738273.0,,22732.24644,22609.53748,True,True,True,open,preclose,close
2026-03-20,sh.000852,,C:\quant_system\stock_data_5years\sh.000852.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,8272.94,8203.87,8350.09,8350.09,8351.67,8271.49,9024.26,7383.48,0.1,31168527300.0,533511444229.1,533511444229.1,,8316.566369999999,8262.22797,True,True,True,open,preclose,close
2026-03-20,sh.000853,,C:\quant_system\stock_data_5years\sh.000853.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1687.97,1681.34,1703.36,1703.36,1704.64,1687.97,1849.47,1513.21,0.1,3386093500.0,152608555536.0,152608555536.0,,1694.3285,1689.9955699999998,True,True,True,open,preclose,close
2026-03-20,sh.000856,,C:\quant_system\stock_data_5years\sh.000856.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,8463.06,8402.49,8554.4,8554.4,8554.64,8463.06,9242.74,7562.24,0.1,5346019000.0,122932794479.0,122932794479.0,,8541.21299,8499.755535,True,True,True,open,preclose,close
2026-03-20,sh.000908,,C:\quant_system\stock_data_5years\sh.000908.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2770.58,2951.11,2803.88,2803.88,2846.62,2770.58,3246.22,2656.0,0.1,1839896061.0,26516394197.0,26516394197.0,,2795.28053,2662.50615,True,True,True,open,preclose,close
2026-03-20,sh.000910,,C:\quant_system\stock_data_5years\sh.000910.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2711.6,2675.7,2727.19,2727.19,2737.92,2696.28,2943.27,2408.13,0.1,9734683390.0,145771166847.0,145771166847.0,,2667.10343,2650.6279,True,True,True,open,preclose,close
2026-03-20,sh.000917,,C:\quant_system\stock_data_5years\sh.000917.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2518.51,2535.07,2533.13,2533.13,2541.11,2494.64,2788.58,2281.56,0.1,1777011151.0,13995081584.0,13995081584.0,,2477.15944,2438.047795,True,True,True,open,preclose,close
2026-03-20,sh.000939,,C:\quant_system\stock_data_5years\sh.000939.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2860.12,2803.53,2860.12,2860.12,2860.12,2860.12,3083.88,2523.18,0.1,8222024977.0,262867547021.0,262867547021.0,,2844.1429799999996,2839.1640899999998,True,True,True,open,preclose,close
2026-03-20,sh.000950,,C:\quant_system\stock_data_5years\sh.000950.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2071.1,2064.22,2071.1,2071.1,2071.1,2071.1,2270.64,1857.8,0.1,7390302648.0,40968813324.0,40968813324.0,,2035.69987,2008.250595,True,True,True,open,preclose,close
2026-03-20,sh.510760,,C:\quant_system\stock_data_5years\sh.510760.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.34,1.34,1.35,1.35,1.35,1.34,1.47,1.21,0.1,66381193.0,89195659.0,89195659.0,,1.346,1.33895,True,True,True,open,preclose,close
2026-03-20,sh.511030,,C:\quant_system\stock_data_5years\sh.511030.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,107.21,107.18,107.22,107.22,107.23,107.15,117.9,96.46,0.1,31706035.0,3398443798.0,3398443798.0,,107.143,107.08324999999999,True,True,True,open,preclose,close
2026-03-20,sh.511060,,C:\quant_system\stock_data_5years\sh.511060.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,107.02,106.94,107.03,107.03,107.06,106.9,117.63,96.25,0.1,2590200.0,276984530.0,276984530.0,,106.95519999999999,106.91024999999999,True,True,True,open,preclose,close
2026-03-20,sh.511070,,C:\quant_system\stock_data_5years\sh.511070.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,101.19,101.19,101.2,101.2,101.23,101.15,111.31,91.07,0.1,113383804.0,11476543972.0,11476543972.0,,101.1624,101.0677,True,True,True,open,preclose,close
2026-03-20,sh.511110,,C:\quant_system\stock_data_5years\sh.511110.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,101.46,101.49,101.49,101.49,101.53,101.45,111.64,91.34,0.1,102455200.0,10401653770.0,10401653770.0,,101.474,101.40355,True,True,True,open,preclose,close
2026-03-20,sh.511120,,C:\quant_system\stock_data_5years\sh.511120.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.34,100.34,100.39,100.39,100.39,100.34,110.37,90.31,0.1,63351210.0,6359826925.0,6359826925.0,,100.30390000000001,100.21459999999999,True,True,True,open,preclose,close
2026-03-20,sh.511150,,C:\quant_system\stock_data_5years\sh.511150.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.94,100.92,100.94,100.94,100.95,100.94,111.01,90.83,0.1,2010900.0,202980199.0,202980199.0,,100.8656,100.74074999999999,True,True,True,open,preclose,close
2026-03-20,sh.511190,,C:\quant_system\stock_data_5years\sh.511190.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.97,100.99,101.03,101.03,101.03,100.95,111.09,90.89,0.1,517900.0,52307194.0,52307194.0,,100.96770000000001,100.86015,True,True,True,open,preclose,close
2026-03-20,sh.511200,,C:\quant_system\stock_data_5years\sh.511200.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,101.46,101.47,101.5,101.5,101.52,101.46,111.62,91.32,0.1,74571000.0,7570383567.0,7570383567.0,,101.4736,101.38725,True,True,True,open,preclose,close
2026-03-20,sh.511220,,C:\quant_system\stock_data_5years\sh.511220.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,10.28,10.28,10.29,10.29,10.29,10.28,11.31,9.25,0.1,69906156.0,718877211.0,718877211.0,,10.278699999999999,10.2706,True,True,True,open,preclose,close
2026-03-20,sh.511360,,C:\quant_system\stock_data_5years\sh.511360.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,113.14,113.14,113.15,113.15,113.17,113.14,124.45,101.83,0.1,484589055.0,54827346798.0,54827346798.0,,113.1108,113.06315,True,True,True,open,preclose,close
2026-03-20,sh.511580,,C:\quant_system\stock_data_5years\sh.511580.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,108.78,108.78,108.79,108.79,108.79,108.78,119.66,97.9,0.1,14188000.0,1543450530.0,1543450530.0,,108.76680000000002,108.75375000000001,True,True,True,open,preclose,close
2026-03-20,sh.511880,,C:\quant_system\stock_data_5years\sh.511880.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.24,100.25,100.25,100.25,100.25,100.24,110.28,90.23,0.1,153572635.0,15394482435.0,15394482435.0,,100.2349,100.2051,True,True,True,open,preclose,close
2026-03-20,sh.512040,,C:\quant_system\stock_data_5years\sh.512040.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.26,1.27,1.27,1.27,1.28,1.26,1.4,1.14,0.1,66442100.0,84218538.0,84218538.0,,1.2695,1.25795,True,True,True,open,preclose,close
2026-03-20,sh.512050,,C:\quant_system\stock_data_5years\sh.512050.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.23,1.22,1.24,1.24,1.24,1.23,1.34,1.1,0.1,7685097142.0,9494123974.0,9494123974.0,,1.2395,1.2374,True,True,True,open,preclose,close
2026-03-20,sh.512090,,C:\quant_system\stock_data_5years\sh.512090.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.96,1.96,1.98,1.98,1.99,1.96,2.16,1.76,0.1,61754700.0,122257870.0,122257870.0,,1.9817,1.97895,False,True,True,open,preclose,close
2026-03-20,sh.512100,,C:\quant_system\stock_data_5years\sh.512100.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,3.31,3.29,3.34,3.34,3.35,3.31,3.62,2.96,0.1,627368356.0,2087054026.0,2087054026.0,,3.3293999999999997,3.3084499999999997,True,True,True,open,preclose,close
2026-03-20,sh.512630,,C:\quant_system\stock_data_5years\sh.512630.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.57,1.57,1.6,1.6,1.61,1.57,1.73,1.41,0.1,110879700.0,176756637.0,176756637.0,,1.589,1.5843,True,True,True,open,preclose,close
2026-03-20,sh.512890,,C:\quant_system\stock_data_5years\sh.512890.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.18,1.19,1.19,1.19,1.19,1.18,1.31,1.07,0.1,452751300.0,534948493.0,534948493.0,,1.181,1.1778,True,True,True,open,preclose,close
2026-03-20,sh.513310,,C:\quant_system\stock_data_5years\sh.513310.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,4.4,4.0,4.13,4.13,4.4,4.13,4.4,3.6,0.1,1309556344.0,5460848998.0,5460848998.0,,4.0543,3.8033499999999996,True,True,True,open,preclose,close
2026-03-20,sh.515050,,C:\quant_system\stock_data_5years\sh.515050.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,2.37,2.33,2.44,2.44,2.44,2.37,2.56,2.1,0.1,218594262.0,528213993.0,528213993.0,,2.3997,2.3621000000000003,True,True,True,open,preclose,close
2026-03-20,sh.515100,,C:\quant_system\stock_data_5years\sh.515100.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.46,1.47,1.47,1.47,1.47,1.46,1.62,1.32,0.1,72018500.0,105515268.0,105515268.0,,1.4665,1.4626000000000001,True,True,True,open,preclose,close
2026-03-20,sh.515220,,C:\quant_system\stock_data_5years\sh.515220.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.21,1.28,1.23,1.23,1.25,1.2,1.41,1.15,0.1,954374751.0,1183192990.0,1183192990.0,,1.2328,1.1875,False,True,True,open,preclose,close
2026-03-20,sh.515300,,C:\quant_system\stock_data_5years\sh.515300.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.34,1.35,1.34,1.34,1.35,1.33,1.49,1.22,0.1,80177700.0,107455434.0,107455434.0,,1.3321,1.3164000000000002,True,True,True,open,preclose,close
2026-03-20,sh.515450,,C:\quant_system\stock_data_5years\sh.515450.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.43,1.43,1.43,1.43,1.43,1.42,1.57,1.29,0.1,81360200.0,116026698.0,116026698.0,,1.4236,1.4206999999999999,True,True,True,open,preclose,close
2026-03-20,sh.515790,,C:\quant_system\stock_data_5years\sh.515790.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.15,1.15,1.16,1.16,1.16,1.13,1.27,1.04,0.1,678400066.0,781990455.0,781990455.0,,1.1296,1.1243,True,True,True,open,preclose,close
2026-03-20,sh.515880,,C:\quant_system\stock_data_5years\sh.515880.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.07,1.05,1.1,1.1,1.1,1.07,1.16,0.95,0.1,1563370379.0,1699570911.0,1699570911.0,,1.0886,1.0726,True,True,True,open,preclose,close
2026-03-20,sh.516160,,C:\quant_system\stock_data_5years\sh.516160.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,3.11,3.09,3.14,3.14,3.15,3.09,3.4,2.78,0.1,88344308.0,276154269.0,276154269.0,,3.0847,3.0652,True,True,True,open,preclose,close
2026-03-20,sh.516880,,C:\quant_system\stock_data_5years\sh.516880.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,0.97,0.96,0.98,0.98,0.98,0.96,1.06,0.86,0.1,58326303.0,56447272.0,56447272.0,,0.9501,0.94605,True,True,True,open,preclose,close
2026-03-20,sh.516970,,C:\quant_system\stock_data_5years\sh.516970.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.27,1.26,1.28,1.28,1.29,1.26,1.39,1.13,0.1,126361870.0,162230356.0,162230356.0,,1.2613999999999999,1.2454500000000002,True,True,True,open,preclose,close
2026-03-20,sh.520660,,C:\quant_system\stock_data_5years\sh.520660.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.1,1.11,1.11,1.11,1.12,1.1,1.22,1.0,0.1,216547735.0,240067354.0,240067354.0,,1.1042,1.0846500000000001,True,True,True,open,preclose,close
2026-03-20,sh.520900,,C:\quant_system\stock_data_5years\sh.520900.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.11,1.13,1.13,1.13,1.14,1.11,1.24,1.02,0.1,223725536.0,251991155.0,251991155.0,,1.1246,1.1045,True,True,True,open,preclose,close
2026-03-20,sh.520990,,C:\quant_system\stock_data_5years\sh.520990.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,1.08,1.09,1.09,1.09,1.09,1.08,1.2,0.98,0.1,722087800.0,783612238.0,783612238.0,,1.084,1.0659,True,True,True,open,preclose,close
2026-03-20,sh.551000,,C:\quant_system\stock_data_5years\sh.551000.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.44,100.4,100.42,100.42,100.44,100.42,110.44,90.36,0.1,23666120.0,2377024546.0,2377024546.0,,100.36280000000001,100.26989999999999,True,True,True,open,preclose,close
2026-03-20,sh.551030,,C:\quant_system\stock_data_5years\sh.551030.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.42,100.41,100.44,100.44,100.5,100.42,110.45,90.37,0.1,113211470.0,11372655057.0,11372655057.0,,100.37719999999999,100.29175000000001,True,True,True,open,preclose,close
2026-03-20,sh.551060,,C:\quant_system\stock_data_5years\sh.551060.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.54,100.5,100.51,100.51,100.56,100.51,110.55,90.45,0.1,61546750.0,6187889418.0,6187889418.0,,100.4755,100.392,True,True,True,open,preclose,close
2026-03-20,sh.551300,,C:\quant_system\stock_data_5years\sh.551300.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.71,100.67,100.68,100.68,100.72,100.64,110.74,90.6,0.1,39854100.0,4012897882.0,4012897882.0,,100.611,100.5247,True,True,True,open,preclose,close
2026-03-20,sh.551500,,C:\quant_system\stock_data_5years\sh.551500.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.73,100.71,100.73,100.73,100.76,100.71,110.78,90.64,0.1,88719800.0,8935888231.0,8935888231.0,,100.6641,100.58404999999999,True,True,True,open,preclose,close
2026-03-20,sh.551510,,C:\quant_system\stock_data_5years\sh.551510.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.87,100.84,100.89,100.89,100.89,100.87,110.92,90.76,0.1,48369120.0,4879476787.0,4879476787.0,,100.8133,100.7212,True,True,True,open,preclose,close
2026-03-20,sh.551520,,C:\quant_system\stock_data_5years\sh.551520.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.56,100.55,100.56,100.56,100.57,100.53,110.61,90.5,0.1,54704450.0,5501318651.0,5501318651.0,,100.4951,100.40979999999999,True,True,True,open,preclose,close
2026-03-20,sh.551550,,C:\quant_system\stock_data_5years\sh.551550.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.32,100.35,100.38,100.38,100.38,100.32,110.39,90.32,0.1,95509200.0,9587210996.0,9587210996.0,,100.3046,100.21889999999999,True,True,True,open,preclose,close
2026-03-20,sh.551560,,C:\quant_system\stock_data_5years\sh.551560.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.48,100.48,100.52,100.52,100.53,100.48,110.53,90.43,0.1,37181330.0,3736360860.0,3736360860.0,,100.4216,100.33195,True,True,True,open,preclose,close
2026-03-20,sh.551580,,C:\quant_system\stock_data_5years\sh.551580.csv,2026-03-10,PAUSED_FALLBACK,REPLAY_PROXY,True,100.83,100.83,100.83,100.83,100.84,100.82,110.91,90.75,0.1,9786000.0,986722283.0,986722283.0,,100.7668,100.67890000000001,True,True,True,open,preclose,close
